Name	Length	Identity	Relative length
1	10000	99.4621513944223	99.65122072745392
10	10000	99.74031162604874	99.95002498750625
100	10000	99.69037155413504	99.97000899730081
101	10000	99.63073852295409	99.85022466300549
102	10000	99.65062886803753	99.86019572598363
103	10000	99.74023378958937	99.96001599360255
104	10000	99.58075464164504	99.96001599360255
105	10000	99.64064683569575	99.9000999000999
106	10000	99.55112219451371	99.87016878058525
107	10000	99.75039936102236	99.88014382740711
108	10000	99.68060684699071	99.86019572598363
109	10000	99.67052715654953	99.91008092716555
11	10000	99.84011192165484	99.97000899730081
110	10000	99.54091816367266	99.91008092716555
111	10000	99.59065495207668	99.94003597841295
112	10000	99.71031864948557	99.96001599360255
113	10000	99.67042844302406	99.97000899730081
114	10000	99.67062581095918	99.86019572598363
115	10000	99.73037747153984	99.930048965724
116	10000	99.64061096136568	99.91008092716555
117	10000	99.8201259118617	100.0100010001
118	10000	99.54137587238286	99.77052778609199
119	10000	99.7002997002997	100.0100010001
12	10000	99.66050923614578	99.95002498750625
120	10000	99.58079648667531	99.92006394884093
121	10000	99.7103765105363	99.930048965724
122	10000	99.72030766157226	100.0
123	10000	99.78021978021978	99.96001599360255
124	10000	99.65045440926795	99.98000399920016
125	10000	99.67052715654953	99.92006394884093
126	10000	99.62068277101218	99.89012086704625
127	10000	99.6305910543131	99.8801079028874
128	10000	99.69052610562045	99.9000999000999
129	10000	99.75029964043148	99.98000399920016
13	10000	99.77032154983024	99.9000999000999
130	10000	99.71031864948557	99.96001599360255
131	10000	99.57102952913009	99.85022466300549
132	10000	99.59098164405427	99.83028850953379
133	10000	99.81011393164101	99.9900009999
134	10000	99.75017487758569	99.96000399960003
135	10000	99.6705929327211	99.89012086704625
136	10000	99.68047928107838	99.92006394884093
137	10000	99.75024975024975	99.97000899730081
138	10000	99.73018886779255	100.03000900270081
139	10000	99.62087199441285	99.84025559105432
14	10000	99.70047923322684	99.9000999000999
140	10000	99.71046325878594	99.89012086704625
141	10000	99.74020783373301	100.0
142	10000	99.74018187268912	100.04001600640257
143	10000	99.67026378896882	99.98000399920016
144	10000	99.7002997002997	99.98000399920016
145	10000	99.71052106208825	99.86019572598363
146	10000	99.60059910134798	99.930048965724
147	10000	99.74036349111245	99.930048965724
148	10000	99.65048931495906	99.95002498750625
149	10000	99.72044728434504	99.91008092716555
15	10000	99.73037747153984	99.930048965724
150	10000	99.73029667365897	99.98000399920016
151	10000	99.66047533453165	99.96001599360255
152	10000	99.63066480335397	99.92006394884093
153	10000	99.71040543239465	99.94003597841295
154	10000	99.63040655279192	100.03000900270081
155	10000	99.68063872255489	99.85022466300549
156	10000	99.570729759409	99.92006394884093
157	10000	99.63048037551184	100.0
158	10000	99.73026973026973	99.9900009999
159	10000	99.58108916816278	99.79044007584073
16	10000	99.74044124987522	99.87016878058525
160	10000	99.68060684699071	99.86019572598363
161	10000	99.73048512677181	99.89012086704625
162	10000	99.75024975024975	99.92006394884093
163	10000	99.76031159492659	99.94003597841295
164	10000	99.71040543239465	99.92006394884093
165	10000	99.64061096136568	99.92006394884093
166	10000	99.58067092651757	99.94003597841295
167	10000	99.63036963036963	99.9900009999
168	10000	99.64061096136568	99.930048965724
169	10000	99.68041545990212	99.92006394884093
17	10000	99.67042844302406	99.9900009999
170	10000	99.7005091344714	99.9000999000999
171	10000	99.65052421367947	99.930048965724
172	10000	99.72033559728327	99.930048965724
173	10000	99.57055827424348	100.04001600640257
174	10000	99.74028568574568	99.9900009999
175	10000	99.7801319208475	100.02000400080016
176	10000	99.67062581095918	99.88014382740711
177	10000	99.74031162604874	99.94003597841295
178	10000	99.74025974025975	99.96001599360255
179	10000	99.52110146662676	99.89012086704625
18	10000	99.72033559728327	99.97000899730081
180	10000	99.56079057696147	99.94003597841295
181	10000	99.63070166683302	99.87016878058525
182	10000	99.78030756940284	99.91008092716555
183	10000	99.83016983016984	99.94003597841295
184	10000	99.65027977617906	100.11012113324657
185	10000	99.83016983016984	99.92006394884093
186	10000	99.77022977022978	99.94003597841295
187	10000	99.76023976023976	99.9900009999
188	10000	99.82017982017982	99.91008092716555
189	10000	99.66061090037931	99.9000999000999
19	10000	99.6305910543131	99.94003597841295
190	10000	99.69046430354469	99.95002498750625
191	10000	99.82021574111067	99.92006394884093
192	10000	99.64079026142487	99.84025559105432
193	10000	99.69052610562045	99.88014382740711
194	10000	99.63070166683302	99.87016878058525
195	10000	99.75027469783238	99.97000899730081
196	10000	99.65055910543131	99.92006394884093
197	10000	99.66050923614578	99.96001599360255
198	10000	99.63044346783859	100.0100010001
199	10000	99.66054313099042	99.95002498750625
2	10000	99.61077844311377	99.87016878058525
20	10000	99.69049520766774	99.91008092716555
200	10000	99.71031864948557	99.97000899730081
201	10000	99.80015987210231	99.9900009999
202	10000	99.69040247678019	99.94003597841295
203	10000	99.53098493164354	99.91008092716555
204	10000	99.73043130990415	99.89012086704625
205	10000	99.620607028754	99.98000399920016
206	10000	99.72036352741436	99.91008092716555
207	10000	99.81011393164101	100.0
208	10000	99.86011191047162	99.95002498750625
209	10000	99.66054313099042	99.95002498750625
21	10000	99.67036260113875	99.98000399920016
210	10000	99.74031162604874	99.95002498750625
211	10000	99.81013290696512	99.97000899730081
212	10000	99.63055416874688	99.95002498750625
213	10000	99.77027566919696	99.91008092716555
214	10000	99.68063872255489	99.87016878058525
215	10000	99.57090110767389	99.94003597841295
216	10000	99.75019984012789	100.0100010001
217	10000	99.68044737367686	99.94003597841295
218	10000	99.60063897763578	99.91008092716555
219	10000	99.6805430767695	99.9000999000999
22	10000	99.74036349111245	99.91008092716555
220	10000	99.63029576338928	100.05002501250625
221	10000	99.66047533453165	99.96001599360255
222	10000	99.60067884596187	99.95002498750625
223	10000	99.65041949660407	99.96001599360255
224	10000	99.74028568574568	99.97000899730081
225	10000	99.76031159492659	99.930048965724
226	10000	99.69049520766774	99.930048965724
227	10000	99.5610096777412	99.87016878058525
228	10000	99.65034965034965	99.98000399920016
229	10000	99.65052421367947	99.95002498750625
23	10000	99.56096587507484	99.88014382740711
230	10000	99.67029673294036	100.0100010001
231	10000	99.54087234254915	99.930048965724
232	10000	99.63044346783859	99.97000899730081
233	10000	99.65059399021663	99.91008092716555
234	10000	99.6305910543131	99.91008092716555
235	10000	99.50104779962079	99.95002498750625
236	10000	99.64053919121318	99.95002498750625
237	10000	99.71023181454837	100.02000400080016
238	10000	99.71031864948557	99.94003597841295
239	10000	99.80013990206855	99.97000899730081
24	10000	99.69049520766774	99.91008092716555
240	10000	99.74020783373301	99.98000399920016
241	10000	99.58071278825996	99.95002498750625
242	10000	99.75032457804853	99.94003597841295
243	10000	99.50114736106954	99.84025559105432
244	10000	99.6705929327211	99.94003597841295
245	10000	99.66037358905204	99.9900009999
246	10000	99.55089820359281	99.96001599360255
247	10000	99.65062886803753	99.89012086704625
248	10000	99.70041885855588	99.91008092716555
249	10000	99.57085828343314	99.87016878058525
25	10000	99.5113194375187	99.82032341784787
250	10000	99.61077844311377	99.9000999000999
251	10000	99.64053919121318	99.96001599360255
252	10000	99.76026370991909	99.97000899730081
253	10000	99.72036352741436	99.94003597841295
254	10000	99.73043130990415	99.87016878058525
255	10000	99.73035054429242	99.92006394884093
256	10000	99.69046430354469	99.89012086704625
257	10000	99.7601439136518	100.02000400080016
258	10000	99.7102028579994	100.02000400080016
259	10000	99.61070073867039	99.91008092716555
26	10000	99.70044932601098	99.9000999000999
260	10000	99.43164822016153	99.8003992015968
261	10000	99.6207963277118	99.9000999000999
262	10000	99.60059910134798	100.0
263	10000	99.64061096136568	99.930048965724
264	10000	99.63066480335397	99.86015383078613
265	10000	99.57068690095846	99.97000899730081
266	10000	99.69049520766774	99.9000999000999
267	10000	99.72039145196725	99.9000999000999
268	10000	99.59073667398683	99.94003597841295
269	10000	99.74028568574568	99.95002498750625
27	10000	99.66064477492763	99.87016878058525
270	10000	99.60055921709606	99.9900009999
271	10000	99.75032457804853	99.94003597841295
272	10000	99.59065495207668	99.95002498750625
273	10000	99.61073959476994	99.92006394884093
274	10000	99.75029964043148	99.94003597841295
275	10000	99.66047533453165	99.91008092716555
276	10000	99.67046135410425	99.96001599360255
277	10000	99.70023980815348	100.080064051241
278	10000	99.80015987210231	99.9900009999
279	10000	99.73024278149666	99.98000399920016
28	10000	99.60051932487765	100.0
280	10000	99.63081221313111	99.88014382740711
281	10000	99.70047923322684	99.89012086704625
282	10000	99.56061513880567	99.97000899730081
283	10000	99.76026370991909	99.95002498750625
284	10000	99.71043434847728	99.95002498750625
285	10000	99.81017084623839	99.96001599360255
286	10000	99.62034169247677	100.01000300090027
287	10000	99.61042852861851	100.03000900270081
288	10000	99.69046430354469	99.930048965724
289	10000	99.72030766157226	99.96001599360255
29	10000	99.63040655279192	99.9900009999
290	10000	99.60055921709606	99.98000399920016
291	10000	99.60051932487765	100.0100010001
292	10000	99.70017989206477	100.04001600640257
293	10000	99.61062300319489	99.94003597841295
294	10000	99.59040959040959	100.03000900270081
295	10000	99.67049425861208	99.91008092716555
296	10000	99.6705929327211	99.89012086704625
297	10000	99.57077260930325	99.9000999000999
298	10000	99.81018981018981	99.91008092716555
299	10000	99.6805430767695	99.92006394884093
3	10000	99.71043434847728	99.91008092716555
30	10000	99.62068277101218	99.9000999000999
300	10000	99.74020783373301	99.9900009999
301	10000	99.82017982017982	99.95002498750625
302	10000	99.64086193136473	99.83028850953379
303	10000	99.6305910543131	99.98000399920016
304	10000	99.53075079872204	100.0
305	10000	99.65052421367947	99.95002498750625
306	10000	99.67042844302406	99.98000399920016
307	10000	99.77020681386752	100.0
308	10000	99.69046430354469	99.94003597841295
309	10000	99.69043339324945	99.92006394884093
31	10000	99.60075855873839	99.89012086704625
310	10000	99.83005098470458	100.02000600180054
311	10000	99.78019782196023	99.97000899730081
312	10000	99.69055699740467	99.86019572598363
313	10000	99.72050309443003	99.89012086704625
314	10000	99.69052610562045	99.86019572598363
315	10000	99.72053099111687	99.87016878058525
316	10000	99.69043339324945	99.930048965724
317	10000	99.6305910543131	99.9000999000999
318	10000	99.67046135410425	99.96001599360255
319	10000	99.72041937094359	99.92006394884093
32	10000	99.54114713216957	99.86019572598363
320	10000	99.69058788302226	99.87016878058525
321	10000	99.63066480335397	99.91008092716555
322	10000	99.72039145196725	99.92006394884093
323	10000	99.67056004791854	99.930048965724
324	10000	99.63044346783859	99.96001599360255
325	10000	99.55094301965872	99.930048965724
326	10000	99.69071136386312	99.79044007584073
327	10000	99.72036352741436	99.92006394884093
328	10000	99.5612285600319	99.82032341784787
329	10000	99.74031162604874	99.96001599360255
33	10000	99.69040247678019	99.94003597841295
330	10000	99.72025177340393	99.97000899730081
331	10000	99.64068270286455	99.9000999000999
332	10000	99.57064403394908	99.98000399920016
333	10000	99.67039552536956	99.96001599360255
334	10000	99.74031162604874	99.930048965724
335	10000	99.62064490366377	99.91008092716555
336	10000	99.68035161322545	100.0100010001
