Name	Length	Identity	Relative length
1	10000	99.28222510218323	99.8003992015968
10	10000	99.37081793668231	100.10010010010011
100	10000	99.42069516580104	100.07004903432403
101	10000	99.49061126648023	100.04001600640257
102	10000	99.19129392971246	100.10010010010011
103	10000	99.4209843266447	100.05002501250625
104	10000	99.36089474735371	100.06003602161297
105	10000	99.48124501197127	99.82032341784787
106	10000	99.51073389915128	99.98000399920016
107	10000	99.27109335996006	99.95002498750625
108	10000	99.33073619019079	100.11012113324657
109	10000	99.24136554202435	100.09008107296567
11	10000	99.31151466773099	99.94003597841295
110	10000	99.49061126648023	99.9900009999
111	10000	99.37094358462306	100.07004903432403
112	10000	99.37119473001297	100.03000900270081
113	10000	99.58025184889067	100.05002501250625
114	10000	99.49045858727146	100.03000900270081
115	10000	99.38092860708936	100.05002501250625
116	10000	99.51068504094268	100.0
117	10000	99.48051948051948	100.06003602161297
118	10000	99.69024780175859	100.0
119	10000	99.52038369304556	100.10010010010011
12	10000	99.47063523771475	100.03000900270081
120	10000	99.52047952047953	100.02000400080016
121	10000	99.75007497750674	100.03000900270081
122	10000	99.4107071514183	100.13016921998599
123	10000	99.31117100928422	100.03000900270081
124	10000	99.44078290393449	100.0100010001
125	10000	99.3708807669263	100.06003602161297
126	10000	99.5905323079996	100.0100010001
127	10000	99.45093341319756	99.9900009999
128	10000	99.56052736715941	100.06003602161297
129	10000	99.211419444999	100.09008107296567
13	10000	99.52057530962844	100.04001600640257
130	10000	99.39115680207605	100.0100010001
131	10000	99.56052736715941	100.0100010001
132	10000	99.20087903306363	100.1201441730076
133	10000	99.52047952047953	100.03001801080649
134	10000	99.5000499950005	100.1101652478718
135	10000	99.45038473068851	100.1903616872057
136	10000	99.59040959040959	100.0
137	10000	99.32061144969528	100.20040080160321
138	10000	99.48031181291225	100.1201441730076
139	10000	99.39097444089457	99.98000399920016
14	10000	99.39109602715112	100.0
140	10000	99.37056649015885	100.20040080160321
141	10000	99.66037358905204	99.96001599360255
142	10000	99.50034975517138	100.11012113324657
143	10000	99.68031968031968	99.9900009999
144	10000	99.51073389915128	100.02000400080016
145	10000	99.56043956043956	100.0
146	10000	99.36070322645091	100.1401962747847
147	10000	99.53065708008788	100.02000400080016
148	10000	99.42069516580104	100.10010010010011
149	10000	99.27116613418531	100.07004903432403
15	10000	99.47047657108602	100.100120144173
150	10000	99.42104212417648	99.96001599360255
151	10000	99.50044959536417	100.06003602161297
152	10000	99.27087495005993	100.20040080160321
153	10000	99.47058235940466	99.98000399920016
154	10000	99.49056038357807	99.9900009999
155	10000	99.3509087277811	100.05002501250625
156	10000	99.45065920894926	100.05002501250625
157	10000	99.45049455490059	100.09008107296567
158	10000	99.4108248452167	99.95002498750625
159	10000	99.47037074048167	100.07004903432403
16	10000	99.43091054313099	99.9900009999
160	10000	99.56052736715941	99.97000899730081
161	10000	99.39067026271101	100.16025641025641
162	10000	99.38111399480934	99.98000399920016
163	10000	99.31117100928422	100.080064051241
164	10000	99.37056649015885	100.1401962747847
165	10000	99.32054356514789	100.1201441730076
166	10000	99.45065920894926	100.10010010010011
167	10000	99.42057942057941	100.1401962747847
168	10000	99.29134644176065	100.0100010001
169	10000	99.58037766010591	100.0100010001
17	10000	99.51068504094268	100.02000400080016
170	10000	99.45093341319756	99.96001599360255
171	10000	99.42069516580104	100.07004903432403
172	10000	99.4508785942492	100.04001600640257
173	10000	99.5905323079996	99.94003597841295
174	10000	99.69015492253872	100.05002501250625
175	10000	99.55031477965424	100.05002501250625
176	10000	99.4008388256441	99.9900009999
177	10000	99.4709522858854	99.91008092716555
178	10000	99.5104895104895	100.04001600640257
179	10000	99.211419444999	100.06003602161297
18	10000	99.31130851382373	100.05002501250625
180	10000	99.58033573141486	100.05002501250625
181	10000	99.4811414887248	99.930048965724
182	10000	99.24144126160296	100.0
183	10000	99.51068504094268	100.0
184	10000	99.37113679667235	100.02000400080016
185	10000	99.54064309966047	99.9900009999
186	10000	99.57060115837827	100.0100010001
187	10000	99.51063617297513	100.06003602161297
188	10000	99.5004995004995	100.06003602161297
189	10000	99.37062937062937	100.04004004004004
19	10000	99.4905094905095	100.09008107296567
190	10000	99.45120734384355	99.86019572598363
191	10000	99.44061532314454	100.11012113324657
192	10000	99.41053052252973	100.1401962747847
193	10000	99.45082376435347	100.04001600640257
194	10000	99.50064915609707	100.02000400080016
195	10000	99.460647223332	100.080064051241
196	10000	99.0816530245558	100.07004903432403
197	10000	99.3508439029262	100.02000400080016
198	10000	99.43091054313099	100.0100010001
199	10000	99.36095856215677	100.04001600640257
2	10000	99.45115257958288	99.88014382740711
20	10000	99.31103344982526	100.10010010010011
200	10000	99.16184394332468	100.16025641025641
201	10000	99.37125748502994	99.96001599360255
202	10000	99.48062325209749	100.03000900270081
203	10000	99.52095808383234	99.87016878058525
204	10000	99.62037962037962	100.02000400080016
205	10000	99.48041566746603	100.16025641025641
206	10000	99.4709522858854	99.92006394884093
207	10000	99.49076385421867	100.05002501250625
208	10000	99.5603517186251	100.02000400080016
209	10000	99.3806812506243	100.07004903432403
21	10000	99.58037766010591	100.05002501250625
210	10000	99.50074887668497	99.9900009999
211	10000	99.24128980732755	100.07004903432403
212	10000	99.3314707643185	99.98000399920016
213	10000	99.35058447397343	100.22048506714772
214	10000	99.48088249975042	100.06003602161297
215	10000	99.54018392642944	100.1401962747847
216	10000	99.2217122330872	99.96001599360255
217	10000	99.42052153062244	100.06003602161297
218	10000	99.38111399480934	99.98000399920016
219	10000	99.56043956043956	100.05002501250625
22	10000	99.53051643192488	100.0
220	10000	99.37062937062937	100.10010010010011
221	10000	99.36102236421725	100.03000900270081
222	10000	99.1704147926037	100.30111412225233
223	10000	99.41088367448826	99.9900009999
224	10000	99.60051932487765	99.95002498750625
225	10000	99.39060939060938	100.07004903432403
226	10000	99.45038473068851	100.1201441730076
227	10000	99.66023783351653	100.05002501250625
228	10000	99.65034965034965	99.94003597841295
229	10000	99.36089474735371	100.03000900270081
23	10000	99.21149815350833	100.02000400080016
230	10000	99.37094358462306	100.03000900270081
231	10000	99.31117100928422	99.97000899730081
232	10000	99.44067119456652	100.080064051241
233	10000	99.38080495356037	99.98000399920016
234	10000	99.49045858727146	100.0600420294206
235	10000	99.57051538154215	99.98000399920016
236	10000	99.58033573141486	99.9900009999
237	10000	99.4005994005994	100.11012113324657
238	10000	99.2015171174768	100.06003602161297
239	10000	99.39060939060938	100.1201441730076
24	10000	99.27160247455598	99.98000399920016
240	10000	99.14197346103961	100.03000900270081
241	10000	99.40089865202197	100.11012113324657
242	10000	99.31096464949071	100.07004903432403
243	10000	99.55053935277667	100.0100010001
244	10000	99.40071913703555	100.06003602161297
245	10000	99.36063936063935	100.10010010010011
246	10000	99.44033579852089	100.150225338007
247	10000	99.53042261964232	100.1201441730076
248	10000	99.46091644204851	99.96001599360255
249	10000	99.50089838291076	100.03000900270081
25	10000	99.39115680207605	100.0100010001
250	10000	99.3808667864989	100.02000400080016
251	10000	99.49071300179749	100.05002501250625
252	10000	99.31075816601738	100.13016921998599
253	10000	99.43091054313099	100.03000900270081
254	10000	99.38080495356037	100.04001600640257
255	10000	99.56061513880567	99.97000899730081
256	10000	99.54036770583534	100.05002501250625
257	10000	99.46107784431138	99.88014382740711
258	10000	99.51063617297513	100.07004903432403
259	10000	99.38061938061938	100.080064051241
26	10000	99.24113829256116	100.17028949213663
260	10000	99.35103833865814	100.03000900270081
261	10000	99.38074310827008	100.1401962747847
262	10000	99.42086869695457	100.04001600640257
263	10000	99.49076385421867	99.96001599360255
